"time";"SPY"
"2009-12-31";-0.00455560518088437
"2010-1-8";0.0280868628858578
"2010-1-15";-0.00811730819586273
"2010-1-25";-0.0340549102428723
"2010-2-1";-0.00646806960007282
"2010-2-8";-0.0290665688611773
"2010-2-16";0.0363584852205118
"2010-2-23";0.000637871332239907
"2010-3-2";0.0217648665877425
"2010-3-9";0.0201426024955436
"2010-3-16";0.0170365193080552
"2010-3-23";0.0085903272914698
"2010-3-30";-8.51716208158667e-05
"2010-4-7";0.00817717206132874
"2010-4-14";0.0239101047651233
"2010-4-21";-0.00437329812690817
"2010-4-28";-0.0106083209017073
"2010-5-5";-0.021444127994639
"2010-5-12";0.00539291217257327
"2010-5-19";-0.048446147296722
"2010-5-26";-0.0410701503221189
"2010-6-3";0.0330316319865633
"2010-6-10";-0.0140908680336012
"2010-6-17";0.0273934951901053
"2010-6-24";-0.0420902443374353
"2010-7-1";-0.0433811208341091
"2010-7-9";0.0506033476060723
"2010-7-16";-0.0120414968506854
"2010-7-23";0.0351584474029627
"2010-7-30";-0.00126800108685808
"2010-8-6";0.0192255373174935
"2010-8-13";-0.0363021621140671
"2010-8-20";-0.00720155110331457
"2010-8-27";-0.00623081930624014
"2010-9-3";0.037712895377129
"2010-9-13";0.0165028406528993
"2010-9-20";0.0132185947480482
"2010-9-27";0.00052534804307856
"2010-10-4";-0.00455062571103523
"2010-10-11";0.0254945054945055
"2010-10-18";0.0162023146163738
"2010-10-25";0.00134975535684154
"2010-11-1";-0.00143218197135637
"2010-11-8";0.0334092634776006
"2010-11-15";-0.0200832721038452
"2010-11-22";0.00133300008331248
"2010-11-30";-0.0141442715700142
"2010-12-7";0.036627563507469
"2010-12-14";0.0149800537328015
"2010-12-21";0.00577524665115905
"2010-12-29";0.0042268123454821
"2011-1-5";0.0136594663278272
"2011-1-12";0.00736446255092457
"2011-1-20";-0.00388862964691243
"2011-1-27";0.0149125546533416
"2011-2-3";0.00592353257942905
"2011-2-10";0.0120067298868157
"2011-2-17";0.0142824756291089
"2011-2-25";-0.014155863507674
"2011-3-4";0.00113361547763003
"2011-3-11";-0.0123046727560957
"2011-3-18";-0.023540201773158
"2011-3-25";0.0276299311208515
"2011-4-1";0.0141671109757027
"2011-4-8";-0.00217799474277125
"2011-4-15";-0.00556977269306043
"2011-4-25";0.0113533151680291
"2011-5-2";0.0196826822331986
"2011-5-9";-0.0112293577981651
"2011-5-16";-0.0113568883610451
"2011-5-23";-0.00863428185299201
"2011-5-31";0.0215843683732202
"2011-6-7";-0.0447772258877603
"2011-6-14";0.00364765230888629
"2011-6-21";0.000773275595422165
"2011-6-28";0.00146808839437511
"2011-7-6";0.0334079160558598
"2011-7-13";-0.0156040017918471
"2011-7-20";0.00606750094804711
"2011-7-27";-0.0154542027892952
"2011-8-3";-0.033614088820827
"2011-8-10";-0.10981697171381
"2011-8-17";0.0651535380507344
"2011-8-24";-0.0128687223197126
"2011-8-31";0.0332684330821976
"2011-9-8";-0.0249057840406358
"2011-9-15";0.020584775667955
"2011-9-22";-0.0713756483082243
"2011-9-29";0.0285460992907801
"2011-10-6";0.00422340975693854
"2011-10-13";0.0339884988413011
"2011-10-20";0.0101270025732547
"2011-10-27";0.0471690360752733
"2011-11-3";-0.0093384603311623
"2011-11-10";-0.0152091254752852
"2011-11-17";-0.0172136422136421
"2011-11-25";-0.048944180716975
"2011-12-2";0.0745266781411359
"2011-12-9";0.00937049495434888
"2011-12-16";-0.0353883995873999
"2011-12-23";0.0396479394587481
"2012-1-3";0.0087032201914708
"2012-1-10";0.0128637540199231
"2012-1-18";0.0129327034771162
"2012-1-25";0.013532110091743
"2012-2-1";-0.000754318473259367
"2012-2-9";0.0216652827055183
"2012-2-16";0.00517215900694539
"2012-2-24";0.00654219347250819
"2012-3-2";0.00284817059811573
"2012-3-9";0.0018205651034081
"2012-3-16";0.0196263720287855
"2012-3-23";-0.00413488272617104
"2012-3-30";0.00737346982604339
"2012-4-9";-0.0176947129050598
"2012-4-16";-0.00940461549591249
"2012-4-23";-0.00102242021470835
"2012-4-30";0.0217852182177061
"2012-5-7";-0.0191028117621808
"2012-5-14";-0.0216630196936543
"2012-5-21";-0.0157310072317899
"2012-5-29";0.0127253446447506
"2012-6-5";-0.0349289454001495
"2012-6-12";0.0308455397969464
"2012-6-19";0.0201488609878957
"2012-6-26";-0.0271943400397966
"2012-7-3";0.0414393939393939
"2012-7-11";-0.0240779806503237
"2012-7-18";0.0242248062015504
"2012-7-25";-0.0251801178953497
"2012-8-1";0.0271743187756627
"2012-8-8";0.0210771131622938
"2012-8-15";0.00327425439533048
"2012-8-22";0.00617240156083721
"2012-8-29";-0.00218586941193063
"2012-9-6";0.0160412691682567
"2012-9-13";0.0203088051189316
"2012-9-20";0.000340831629175265
"2012-9-27";-0.0138330494037479
"2012-10-4";0.0107103372028746
"2012-10-11";-0.019894715252615
"2012-10-18";0.0174386160714286
"2012-10-25";-0.0303715891951187
"2012-11-5";0.00332319875556812
"2012-11-12";-0.0257928118393234
"2012-11-19";0.0065827546296296
"2012-11-27";0.00848005749191525
"2012-12-4";0.00655597520131111
"2012-12-11";0.015504424778761
"2012-12-18";0.0134551031790296
"2012-12-26";-0.0249019742725459
"2013-1-3";0.0280776014109347
"2013-1-10";0.00926370685514323
"2013-1-17";0.00625509926570565
"2013-1-25";0.0152027027027027
"2013-2-1";0.00658901830282868
"2013-2-8";0.00370272414705106
"2013-2-15";0.00204216073781293
"2013-2-25";-0.0204457300637697
"2013-3-4";0.0263087248322147
"2013-3-11";0.0203374313366467
"2013-3-18";-0.00679356533999873
"2013-3-25";-0.000129057236884624
"2013-4-2";0.0120684091642466
"2013-4-9";-0.00044637163627084
"2013-4-16";0.00421052631578945
"2013-4-23";0.00235054952036087
"2013-4-30";0.0120420839143111
"2013-5-7";0.0182865731462925
"2013-5-14";0.0161746617466174
"2013-5-21";0.0117412092235066
"2013-5-29";-0.01166477238739
"2013-6-5";-0.0239075172497276
"2013-6-12";0.00297637502325287
"2013-6-19";0.0105100463678516
"2013-6-26";-0.020250841235852
"2013-7-3";0.0071187710753092
"2013-7-11";0.0381944444444444
"2013-7-18";0.00854037267080749
"2013-7-25";0.000355302895718614
"2013-8-1";0.0102409281951103
"2013-8-8";-0.00503925934606812
"2013-8-15";-0.0201413427561838
"2013-8-22";-0.00192330808991461
"2013-8-29";-0.0113814283993738
"2013-9-6";0.0113906316623013
"2013-9-13";0.0198145025295111
"2013-9-20";0.00820882300832685
"2013-9-27";-0.0106021555763824
"2013-10-4";-0.000118406251850158
"2013-10-11";0.00811178873823201
"2013-10-18";0.024257018677317
"2013-10-25";0.00894546705659729
"2013-11-1";0.00147769252628599
"2013-11-8";0.00612905056466707
"2013-11-15";0.0155677139150545
"2013-11-22";0.00422104970841428
"2013-12-2";-0.00154858691444058
"2013-12-9";0.00481914363263726
"2013-12-16";-0.0120176405733187
"2013-12-23";0.0184689208793662
"2013-12-31";0.0118336711773407
"2014-1-8";-0.00633493962856672
"2014-1-15";0.00621185701830856
"2014-1-23";-0.0101267193761508
"2014-1-30";-0.0194759013075114
"2014-2-6";-0.00976399040339229
"2014-2-13";0.0311584403876493
"2014-2-21";0.00480848041090648
"2014-2-28";0.0130512806569145
"2014-3-7";0.0105749100864244
"2014-3-14";-0.0191224901731647
"2014-3-21";0.00833965125094764
"2014-3-28";-0.00381310418904393
"2014-4-4";0.00490592484770067
"2014-4-11";-0.0262339055793992
"2014-4-21";0.0304666409564211
"2014-4-28";-0.000855431993156526
"2014-5-5";0.00824058219178078
"2014-5-12";0.00721791741853314
"2014-5-19";-0.00548002950785115
"2014-5-27";0.0147292571791883
"2014-6-3";0.00668337510442774
"2014-6-10";0.0145228215767634
"2014-6-17";-0.00393660531697332
"2014-6-24";-0.000667248370374295
"2014-7-1";0.0119671289162815
"2014-7-9";0.000456783230980071
"2014-7-16";0.00426136363636365
"2014-7-23";0.00343503738128904
"2014-7-30";-0.00835682641965363
"2014-8-6";-0.0249263884658341
"2014-8-13";0.014421825376165
"2014-8-20";0.0209402586737835
"2014-8-27";0.0066861049668209
"2014-9-4";-0.000199750312109823
"2014-9-11";0.000449527995604632
"2014-9-18";0.00758861707438833
"2014-9-25";-0.0271529085323555
"2014-10-2";-0.00998268310074365
"2014-10-9";-0.00843708200432136
"2014-10-16";-0.0335685379267407
"2014-10-23";0.0464916519031513
"2014-10-30";0.0228287077412404
"2014-11-6";0.0189086167118067
"2014-11-13";0.00511936992370166
"2014-11-20";0.00680738527841723
"2014-11-28";0.00788014398287759
"2014-12-5";0.00386100386100392
"2014-12-12";-0.0341826923076924
"2014-12-19";0.0280252874707553
"2014-12-29";0.0106527212860739
"2015-1-6";-0.0426408585665006
"2015-1-13";0.0113101791612452
"2015-1-21";0.00494853523357086
"2015-1-28";-0.0144770533779792
"2015-2-4";0.019586289597282
"2015-2-11";0.0140644908360286
"2015-2-19";0.014739283815783
"2015-2-26";0.00666730164777601
"2015-3-5";-0.00435235121581979
"2015-3-12";-0.0159650289841301
"2015-3-19";0.0115886045388701
"2015-3-26";-0.0201909307875895
"2015-4-2";0.00569981000633306
"2015-4-10";0.0174384809145514
"2015-4-17";-0.00995048562178634
"2015-4-24";0.017792738639096
"2015-5-1";-0.00439404677533667
"2015-5-8";0.0042710706150342
